2020-08-06	32	5	6	8	3	2020	0	0
2020-08-07	32	6	7	8	3	2020	1	0
2020-08-08	32	7	8	8	3	2020	1	0
2020-08-09	32	1	9	8	3	2020	0	0
2020-08-10	33	2	10	8	3	2020	0	0
2020-08-11	33	3	11	8	3	2020	0	0
2020-08-12	33	4	12	8	3	2020	0	0
2020-08-13	33	5	13	8	3	2020	0	0
2020-08-14	33	6	14	8	3	2020	1	0
2020-08-15	33	7	15	8	3	2020	1	0
2020-08-16	33	1	16	8	3	2020	0	0
2020-08-17	34	2	17	8	3	2020	0	0
2020-08-18	34	3	18	8	3	2020	0	0
2020-08-19	34	4	19	8	3	2020	0	0
2020-08-20	34	5	20	8	3	2020	0	0
2020-08-21	34	6	21	8	3	2020	1	0
2020-08-22	34	7	22	8	3	2020	1	0
2020-08-23	34	1	23	8	3	2020	0	0
2020-08-24	35	2	24	8	3	2020	0	0
2020-08-25	35	3	25	8	3	2020	0	0
2020-08-26	35	4	26	8	3	2020	0	0
2020-08-27	35	5	27	8	3	2020	0	0
2020-08-28	35	6	28	8	3	2020	1	0
2020-08-29	35	7	29	8	3	2020	1	0
2020-08-30	35	1	30	8	3	2020	0	0
2020-08-31	36	2	31	8	3	2020	0	0
2020-09-01	36	3	1	9	3	2020	0	0
2020-09-02	36	4	2	9	3	2020	0	0
2020-09-03	36	5	3	9	3	2020	0	0
2020-09-04	36	6	4	9	3	2020	1	0
2020-09-05	36	7	5	9	3	2020	1	0
2020-09-06	36	1	6	9	3	2020	0	0
2020-09-07	37	2	7	9	3	2020	0	0
2020-09-08	37	3	8	9	3	2020	0	0
2020-09-09	37	4	9	9	3	2020	0	0
2020-09-10	37	5	10	9	3	2020	0	0
2020-09-11	37	6	11	9	3	2020	1	0
2020-09-12	37	7	12	9	3	2020	1	0
2020-09-13	37	1	13	9	3	2020	0	0
2020-09-14	38	2	14	9	3	2020	0	0
2020-09-15	38	3	15	9	3	2020	0	0
2020-09-16	38	4	16	9	3	2020	0	0
2020-09-17	38	5	17	9	3	2020	0	0
2020-09-18	38	6	18	9	3	2020	1	0
2020-09-19	38	7	19	9	3	2020	1	0
2020-09-20	38	1	20	9	3	2020	0	0
2020-09-21	39	2	21	9	3	2020	0	0
2020-09-22	39	3	22	9	3	2020	0	0
2020-09-23	39	4	23	9	3	2020	0	0
2020-09-24	39	5	24	9	3	2020	0	0
2020-09-25	39	6	25	9	3	2020	1	0
2020-09-26	39	7	26	9	3	2020	1	0
2020-09-27	39	1	27	9	3	2020	0	0
2020-09-28	40	2	28	9	3	2020	0	0
2020-09-29	40	3	29	9	3	2020	0	0
2020-09-30	40	4	30	9	3	2020	0	0
2020-10-01	40	5	1	10	4	2020	0	7
2020-10-02	40	6	2	10	4	2020	1	7
2020-10-03	40	7	3	10	4	2020	1	7
2020-10-04	40	1	4	10	4	2020	0	7
2020-10-05	41	2	5	10	4	2020	0	7
2020-10-06	41	3	6	10	4	2020	0	7
2020-10-07	41	4	7	10	4	2020	0	7
2020-10-08	41	5	8	10	4	2020	0	7
2020-10-09	41	6	9	10	4	2020	1	0
2020-10-10	41	7	10	10	4	2020	1	0
2020-10-11	41	1	11	10	4	2020	0	0
2020-10-12	42	2	12	10	4	2020	0	0
2020-10-13	42	3	13	10	4	2020	0	0
2020-10-14	42	4	14	10	4	2020	0	0
2020-10-15	42	5	15	10	4	2020	0	0
2020-10-16	42	6	16	10	4	2020	1	0
2020-10-17	42	7	17	10	4	2020	1	0
2020-10-18	42	1	18	10	4	2020	0	0
2020-10-19	43	2	19	10	4	2020	0	0
2020-10-20	43	3	20	10	4	2020	0	0
2020-10-21	43	4	21	10	4	2020	0	0
2020-10-22	43	5	22	10	4	2020	0	0
2020-10-23	43	6	23	10	4	2020	1	0
2020-10-24	43	7	24	10	4	2020	1	0
2020-10-25	43	1	25	10	4	2020	0	0
2020-10-26	44	2	26	10	4	2020	0	0
2020-10-27	44	3	27	10	4	2020	0	0
2020-10-28	44	4	28	10	4	2020	0	0
2020-10-29	44	5	29	10	4	2020	0	0
2020-10-30	44	6	30	10	4	2020	1	0
2020-10-31	44	7	31	10	4	2020	1	0
2020-11-01	44	1	1	11	4	2020	0	0
2020-11-02	45	2	2	11	4	2020	0	0
2020-11-03	45	3	3	11	4	2020	0	0
2020-11-04	45	4	4	11	4	2020	0	0
2020-11-05	45	5	5	11	4	2020	0	0
2020-11-06	45	6	6	11	4	2020	1	0
2020-11-07	45	7	7	11	4	2020	1	0
2020-11-08	45	1	8	11	4	2020	0	0
2020-11-09	46	2	9	11	4	2020	0	0
2020-11-10	46	3	10	11	4	2020	0	0
2020-11-11	46	4	11	11	4	2020	0	0
2020-11-12	46	5	12	11	4	2020	0	0
2020-11-13	46	6	13	11	4	2020	1	0
2020-11-14	46	7	14	11	4	2020	1	0
2020-11-15	46	1	15	11	4	2020	0	0
2020-11-16	47	2	16	11	4	2020	0	0
2020-11-17	47	3	17	11	4	2020	0	0
2020-11-18	47	4	18	11	4	2020	0	0
2020-11-19	47	5	19	11	4	2020	0	0
2020-11-20	47	6	20	11	4	2020	1	0
2020-11-21	47	7	21	11	4	2020	1	0
2020-11-22	47	1	22	11	4	2020	0	0
2020-11-23	48	2	23	11	4	2020	0	0
2020-11-24	48	3	24	11	4	2020	0	0
2020-11-25	48	4	25	11	4	2020	0	0
2020-11-26	48	5	26	11	4	2020	0	0
2020-11-27	48	6	27	11	4	2020	1	0
2020-11-28	48	7	28	11	4	2020	1	0
2020-11-29	48	1	29	11	4	2020	0	0
2020-11-30	49	2	30	11	4	2020	0	0
2020-12-01	49	3	1	12	4	2020	0	0
2020-12-02	49	4	2	12	4	2020	0	0
2020-12-03	49	5	3	12	4	2020	0	0
2020-12-04	49	6	4	12	4	2020	1	0
2020-12-05	49	7	5	12	4	2020	1	0
2020-12-06	49	1	6	12	4	2020	0	0
2020-12-07	50	2	7	12	4	2020	0	0
2020-12-08	50	3	8	12	4	2020	0	0
2020-12-09	50	4	9	12	4	2020	0	0
2020-12-10	50	5	10	12	4	2020	0	0
2020-12-11	50	6	11	12	4	2020	1	0
2020-12-12	50	7	12	12	4	2020	1	0
2020-12-13	50	1	13	12	4	2020	0	0
2020-12-14	51	2	14	12	4	2020	0	0
2020-12-15	51	3	15	12	4	2020	0	0
2020-12-16	51	4	16	12	4	2020	0	0
2020-12-17	51	5	17	12	4	2020	0	0
2020-12-18	51	6	18	12	4	2020	1	0
2020-12-19	51	7	19	12	4	2020	1	0
2020-12-20	51	1	20	12	4	2020	0	0
2020-12-21	52	2	21	12	4	2020	0	0
2020-12-22	52	3	22	12	4	2020	0	0
2020-12-23	52	4	23	12	4	2020	0	0
2020-12-24	52	5	24	12	4	2020	0	0
2020-12-25	52	6	25	12	4	2020	1	0
2020-12-26	52	7	26	12	4	2020	1	0
2020-12-27	52	1	27	12	4	2020	0	0
2020-12-28	53	2	28	12	4	2020	0	0
2020-12-29	53	3	29	12	4	2020	0	0
2020-12-30	53	4	30	12	4	2020	0	0
2020-12-31	53	5	31	12	4	2020	0	0
